typeID,groupID, typeName,marketGroupID
352604,351121,Basic Mobile CRU,354455
352687,351121,Basic Myofibril Stimulant,354429
352887,351648,Corporations,363476
352888,351648,Megacorp Control,363476
352890,351648,Transstellar Empire Control,363476
352891,350858,Submachine Gun,354352
352929,351121,Enhanced Myofibril Stimulant,354429
353032,350858,Swarm Launcher,354364
353041,351121,Complex Myofibril Stimulant,354429
353106,350858,Breach Assault Rifle,354331
353108,350858,'Blindfire' Assault Rifle,354331
353109,350858,GEK-38 Assault Rifle,354332
353110,350858,GK-13 Burst Assault Rifle,354332
353112,350858,'Gorewreck' GK-13 Burst Assault Rifle,354332
353113,350858,'Killswitch' GEK-38 Assault Rifle,354332
353114,350858,Duvolle Assault Rifle,354333
353115,350858,CreoDron Breach Assault Rifle,354333
353116,350858,Allotek Burst Assault Rifle,354333
353117,350858,'Codewish' Duvolle Tactical Assault Rifle,354333
353120,350858,Militia Assault Rifle,355463
353127,350858,Breach Submachine Gun,354352
353128,350858,'Slashvent' Submachine Gun,354352
353129,350858,M512-A Submachine Gun,354353
353130,350858,M209 Assault Submachine Gun,354353
353131,350858,SK9M Breach Submachine Gun,354353
353132,350858,'Bedlam' M512-A Submachine Gun,354353
353133,350858,'Minddrive' SK9M Breach Submachine Gun,354353
353134,350858,Six Kin Submachine Gun,354354
353135,350858,Ishukone Assault Submachine Gun,354354
353139,350858,'Spitfire' Six Kin Submachine Gun,354354
353140,350858,Militia Submachine Gun,355463
353144,350858,Breach Forge Gun,354335
353145,350858,'Strumborne' Forge Gun,354335
353146,350858,9K330 Forge Gun,354336
353147,350858,DAU-2/A Assault Forge Gun,354336
353148,350858,DCMA-5 Breach Forge Gun,354336
353149,350858,'Blastwave' 9K330 Forge Gun,354336
353151,350858,Kaalakiota Forge Gun,354337
353152,350858,Ishukone Assault Forge Gun,354337
353154,350858,'Grimlock' Guristas Assault Forge Gun,354337
353156,350858,'Torchflare' Kaalakiota Forge Gun,354337
353161,350858,Tactical Sniper Rifle,354347
353162,350858,Charge Sniper Rifle,354350
353163,350858,'Farsight' Sniper Rifle,354347
353164,350858,NT-511 Sniper Rifle,354348
353165,350858,C27-N Specialist Sniper Rifle,354348
353166,350858,C15-A Tactical Sniper Rifle,354348
353167,350858,'Genesis' NT-511 Sniper Rifle,354348
353168,350858,'Downwind' C15-A Tactical Sniper Rifle,354348
353169,350858,Ishukone Sniper Rifle,354350
353172,350858,'Horizon' Kaalakiota Sniper Rifle,354350
353175,350858,Militia Sniper Rifle,355463
353179,350858,Assault Swarm Launcher,354364
353181,350858,'Scattermind' Swarm Launcher,354364
353182,350858,CBR7 Swarm Launcher,354366
353183,350858,CBR-112 Specialist Swarm Launcher,354366
353184,350858,CFG-129 Assault Swarm Launcher,354366
353185,350858,'Darkside' CBR7 Swarm Launcher,354366
353187,350858,Wiyrkomi Swarm Launcher,354367
353188,350858,Wiyrkomi Specialist Swarm Launcher,354367
353189,350858,Ishukone Assault Swarm Launcher,354367
353192,350858,'Haywire' Wiyrkomi Swarm Launcher,354367
353193,350858,Militia Swarm Launcher,355463
353198,350858,'Surgewick' Scrambler Pistol,354343
353199,350858,CAR-9 Burst Scrambler Pistol,354344
353200,350858,IA5 Tactical Scrambler Pistol,354344
353201,350858,TT-3 Assault Scrambler Pistol,354344
353202,350858,'Flashbow' CAR-9 Burst Scrambler Pistol,354344
353205,350858,Viziam Scrambler Pistol,354345
353206,350858,Imperial Burst Scrambler Pistol,354345
353207,350858,'Burnscar' Khanid Scrambler Pistol,354345
353209,350858,'Singetear' Viziam Scrambler Pistol,354345
353216,351844,K17/D Nanohive (R),354411
353218,351844,X-3 Quantum Nanohive,354411
353219,351844,'Cistern' K-17D Nanohive,354411
353220,351844,Ishukone Flux Nanohive,354412
353222,351844,Ishukone Gauged Nanohive,354412
353223,351844,Allotek Nanohive (R),354412
353224,351844,'Centrifuge' Ishukone Nanohive,354412
353225,351844,'Isotope' Kaalakiota Nanohive,354412
353229,351844,Flux Repair Tool,354414
353233,351844,BDR-2 Repair Tool,354415
353234,351844,BDR-5 Axis Repair Tool,354415
353236,351844,Core Repair Tool,354416
353237,351844,Six Kin Triage Repair Tool,354416
353238,351844,Lai Dai Flux Repair Tool,354416
353239,351844,'Splinter' Axis Boundless Repair Tool,354416
353240,351844,'Schizm' Core Repair Tool,354416
353247,351844,Stable Drop Uplink,354403
353248,351844,R-9 Drop Uplink,354404
353249,351844,N-11/A Flux Drop Uplink,354404
353250,351844,P-13 Quantum Drop Uplink,354404
353251,351844,Viziam Drop Uplink,354405
353252,351844,Viziam Gauged Drop Uplink,354405
353253,351844,Viziam Stable Drop Uplink,354405
353254,351844,'Proxy' Viziam Drop Uplink,354405
353255,351844,'Abyss' Carthum Drop Uplink,354405
353256,351844,'Fractal' A/7 Repair Tool,354415
353283,351121,Basic Cardiac Regulator,354425
353284,351121,Enhanced Cardiac Regulator,354425
353285,351121,Complex Cardiac Regulator,354425
353289,350858,Militia MT-1 Missile Launcher,355465
353317,351648,Large Blaster Operation,353715
353318,351648,Large Blaster Proficiency,353715
353322,351648,Large Missile Launcher Operation,353715
353323,351648,Large Missile Launcher Proficiency,353715
353326,351648,Small Blaster Operation,353715
353327,351648,Small Blaster Proficiency,353715
353330,351648,Small Missile Launcher Operation,353715
353331,351648,Small Missile Launcher Proficiency,353715
353335,351648,Turret Operation,353715
353336,351648,Vehicle Turret Upgrades,353716
353352,351648,Dropsuit Electronics,353708
353353,351648,Vehicle Electronics,365001
353363,351648,Drop Uplink Deployment,353708
353366,351648,Dropsuit Engineering,353708
353368,351648,Vehicle Engineering,365001
353370,351648,Dropsuit Shield Upgrades,353708
353373,351648,Shield Recharging,353708
353375,351648,Dropsuit Armor Upgrades,353708
353376,351648,Armor Repair Systems,353708
353379,351648,Armor Plating,353708
353381,351648,Vehicle Command,353711
353386,351648,LAV Operation,353711
353387,351648,HAV Operation,353711
353388,351648,Dropship Operation,353711
353405,351648,Core Grid Management,365001
353408,351648,Dropsuit Command,353707
353413,351648,Minmatar Medium Dropsuits,353707
353426,351648,Kinetic Catalyzation,353708
353427,351648,Cardiac Regulation,353708
353435,351648,Weaponry,353684
353461,351648,Assault Rifle Operation,353684
353462,351648,Assault Rifle Proficiency,353684
353463,351648,Forge Gun Operation,353684
353464,351648,Forge Gun Proficiency,353684
353465,351648,Laser Rifle Operation,353684
353466,351648,Laser Rifle Proficiency,353684
353467,351648,Heavy Machine Gun Operation,353684
353468,351648,Heavy Machine Gun Proficiency,353684
353469,351648,Mass Driver Operation,353684
353470,351648,Mass Driver Proficiency,353684
353471,351648,Swarm Launcher Operation,353684
353472,351648,Swarm Launcher Proficiency,353684
353473,351648,Scrambler Pistol Operation,353684
353474,351648,Scrambler Pistol Proficiency,353684
353475,351648,Sniper Rifle Operation,353684
353476,351648,Sniper Rifle Proficiency,353684
353477,351648,Submachine Gun Operation,353684
353478,351648,Submachine Gun Proficiency,353684
353479,351648,Hand-to-Hand Combat,353708
353482,351648,Demolitions,353684
353484,351648,Grenadier,353684
353486,351210,Onikuma,355464
353685,351648,Amarr Heavy Dropsuits,353707
353686,351648,Caldari Medium Dropsuits,353707
353687,351648,Gallente Light Dropsuits,353707
353691,350858,Sleek Locus Grenade,363464
353693,350858,M1 Locus Grenade,363465
353694,350858,M8 Packed Locus Grenade,363465
353695,350858,'Shroud' M1 Locus Grenade,363465
353696,350858,Core Locus Grenade,363466
353698,350858,'Cavity' M2 Contact Locus Grenade,363465
353699,350858,'Vapor' Core Locus Grenade,363466
353730,350858,Sleek AV Grenade,363467
353731,350858,Packed AV Grenade,363467
353732,350858,EX-0 AV Grenade,363468
353733,350858,EX-11 Packed AV Grenade,363468
353734,350858,'Hollow' EX-0 AV Grenade,363468
353735,350858,Wiyrkomi AV Grenade,363469
353736,350858,Lai Dai Sleek AV Grenade,363469
353738,350858,'Sigil' Wiyrkomi AV Grenade,363469
353741,350858,Militia Locus Grenade,355463
353742,351121,Militia Shield Extender,355466
353743,351121,Militia Shield Recharger,355466
353744,351121,Militia Cardiac Regulator,355466
353748,351844,Custom Repair Tool,354414
353749,350858,Volatile Locus Grenade,363464
353759,351064,Scout G/1-Series,354389
353760,351064,Scout gk.0,354390
353763,351064,Assault C/1-Series,354377
353764,351064,Assault ck.0,354378
353766,351064,Sentinel A/1-Series,354381
353767,351064,Sentinel ak.0,354382
353768,351064,Logistics M/1-Series,354385
353769,351064,Logistics mk.0,354386
353772,350858,80GJ Neutron Blaster,356972
353773,350858,80GJ Ion Cannon,356973
353774,350858,20GJ Neutron Blaster,356969
353775,350858,20GJ Ion Cannon,356970
353783,350858,80GJ Particle Cannon,356978
353796,350858,20GJ Particle Accelerator,356980
353797,350858,20GJ Particle Cannon,356981
353800,350858,AT-1 Missile Launcher,356964
353801,350858,XT-1 Missile Launcher,356965
353808,351210,Baloch,355464
353817,350858,XT-201 Missile Launcher,356962
353818,350858,AT-201 Missile Launcher,356961
353884,351210,Python,364768
353886,351210,Incubus,364768
353929,350858,Militia Scrambler Pistol,355463
353931,351121,Militia Armor Plates,355466
353932,351121,Militia Armor Repairer,355466
353933,351121,Militia Light Damage Modifier,355466
353934,351121,Militia Kinetic Catalyzer,355466
353935,351121,Militia Cardiac Stimulant,354425
353936,351121,Militia Myofibril Stimulant,355466
353959,351064,'Carbon' Assault C-I,354376
353960,351064,'Carbon' Assault C/1-Series,354377
353961,351064,'Kindred' Scout G-I,354388
353962,351064,'Carbon' Assault ck.0,354378
353963,351064,'Firebrand' Assault C-I,354376
353964,351064,'Firebrand' Assault C/1-Series,354377
353965,351064,'Firebrand' Assault ck.0,354378
353966,351064,'Kindred' Scout G/1-Series,354389
353967,351064,'Kindred' Scout gk.0,354390
353974,351064,'Solstice' Scout G-I,354388
353975,351064,'Orchid' Assault C-I,354376
353980,351121,Enhanced Heavy Armor Repairer,363441
353981,351121,Complex Heavy Armor Repairer,363441
353983,351121,Enhanced Light Armor Repairer,363440
353984,351121,Complex Light Armor Repairer,363440
353994,351064,'Relic' Assault C-I,354376
354003,351064,'Relic' Assault C/1-Series,354377
354005,351064,'Relic' Assault ck.0,354378
354007,351064,'Hazard' Logistics M-I,354384
354011,351121,Militia CPU Upgrade,355466
354012,351121,Militia PG Upgrade,355466
354106,351844,Militia Drop Uplink,355468
354107,351844,Militia Nanohive,355468
354108,351844,Militia Repair Tool,355468
354129,351121,Enhanced Light Shield Booster,363448
354130,351121,Complex Light Shield Booster,363448
354132,351121,Enhanced Heavy Shield Booster,363449
354133,351121,Basic Heavy Shield Booster,363449
354134,351121,Complex Heavy Shield Booster,363449
354151,351121,Enhanced Heavy Shield Extender,363456
354152,351121,Complex Heavy Shield Extender,363456
354154,351121,Enhanced Light Shield Extender,363457
354155,351121,Complex Light Shield Extender,363457
354173,351121,Enhanced Scanner,356916
354174,351121,Complex Scanner,356916
354176,351121,Enhanced 60mm Armor Plates,363306
354177,351121,Complex 60mm Armor Plates,363306
354179,351121,Enhanced 120mm Armor Plates,363305
354180,351121,Complex 120mm Armor Plates,363305
354192,351064,'Colossus' Sentinel A-I,354380
354234,351064,'Solstice' Scout G/1-Series,354389
354235,351064,'Solstice' Scout gk.0,354390
354237,351064,'Oblivion' Logistics M-I,354384
354251,351064,'Colossus' Sentinel A/1-Series,354381
354252,351064,'Colossus' Sentinel ak.0,354382
354271,351064,'Anasoma' Sentinel A-I,354380
354272,351064,'Anasoma' Sentinel A/1-Series,354381
354273,351064,'Anasoma' Sentinel ak.0,354382
354274,351064,'Oblivion' Logistics M/1-Series,354385
354275,351064,'Oblivion' Logistics mk.0,354386
354277,351064,'Hazard' Logistics mk.0,354386
354317,351064,'Hazard' Logistics M/1-Series,354385
354583,350858,Shotgun,354696
354643,354641,Active Booster (1-Day),354543
354644,354641,Active Booster (7-Day),354543
354664,351844,Active Scanner,364492
354667,351121,Basic Profile Dampener,354671
354669,351121,Basic Precision Enhancer,354671
354685,350858,Laser Rifle,354690
354714,351844,Remote Explosive,355187
354884,351844,Nanite Injector,355194
354903,351121,Basic Heavy Damage Modifier,354434
354904,351121,Enhanced Heavy Damage Modifier,354434
354905,351121,Complex Heavy Damage Modifier,354434
354906,351121,Basic Sidearm Damage Modifier,354434
354907,351121,Enhanced Sidearm Damage Modifier,354434
354908,351121,Complex Sidearm Damage Modifier,354434
354912,351121,'Stimulus' Complex Shield Extender,365248
354913,351121,'Static' Complex Shield Recharger,365250
354914,351121,'Iris' Complex Kinetic Catalyzer,354427
354918,351121,'Neuron' Basic Cardiac Regulator,354425
354919,351121,'Nucleus' Enhanced Cardiac Regulator,354425
354921,351121,'Membrane' Complex Cardiac Regulator,354425
354922,351121,'Sheath' Basic Myofibril Stimulant,354429
354923,351121,'Sanction' Enhanced Myofibril Stimulant,354429
354924,351121,'Vigil' Complex Myofibril Stimulant,354429
354926,351121,Basic Fuel Injector,354461
354928,350858,GB-9 Breach Assault Rifle,354332
354929,350858,GLU-5 Tactical Assault Rifle,354332
354930,350858,Duvolle Tactical Assault Rifle,354333
354937,350858,Militia Shotgun,355463
354941,351064,Militia Caldari Medium Frame,355469
354956,350858,CRG-3 Shotgun,354697
354957,350858,CreoDron Shotgun,354698
354959,350858,ELM-7 Laser Rifle,354691
354960,350858,Viziam Laser Rifle,354692
354961,350858,MH-82 Heavy Machine Gun,354566
354962,350858,Boundless Heavy Machine Gun,354567
354963,350858,EXO-5 Mass Driver,354619
354964,350858,Freedom Mass Driver,354620
355210,354641,Passive Booster (15-Day),354542
355212,351648,Shotgun Operation,353684
355213,351648,Shotgun Proficiency,353684
355217,354641,Active Booster (3-Day),354543
355218,354641,Passive Booster (3-Day),354542
355219,354641,Passive Booster (7-Day),354542
355254,350858,Boundless Breach Submachine Gun,354354
355256,350858,Kaalakiota Tactical Sniper Rifle,354350
355257,350858,KLO-1 Scrambler Pistol,354344
355258,350858,Carthum Assault Scrambler Pistol,354345
355259,350858,Assault Scrambler Pistol,354343
355260,350858,'Cerberus' CRG-3 Shotgun,354697
355261,350858,'Hydra' CreoDron Shotgun,354698
355262,350858,'Broadside' MH-82 Heavy Machine Gun,354566
355263,350858,'Steelmine' Boundless Heavy Machine Gun,354567
355264,350858,'Cyclone' EXO-5 Mass Driver,354619
355265,350858,'Avalanche' Freedom Mass Driver,354620
355266,351844,'Maelstrom' R11-4 Flux Nanohive,354411
355267,351844,'Void' Viziam Drop Uplink,354405
355268,351844,KIN-012 Nanite Injector,355195
355269,351844,Wiyrkomi Nanite Injector,355196
355270,351844,'Necromancer' KIN-012 Nanite Injector,355195
355271,351844,'Talisman' Wiyrkomi Nanite Injector,355196
355280,351648,Nanocircuitry,353708
355374,351210,Sica,355464
355375,351121,Militia Light Armor Repairer,355467
355402,351121,Militia Heavy Armor Repairer,355467
355403,351121,Militia Light Shield Booster,355467
355404,351121,Militia Heavy Shield Booster,355467
355405,351121,Militia 60mm Armor Plates,355467
355406,351121,Militia 120mm Armor Plates,355467
355409,351121,Militia CPU Upgrade Unit,355467
355411,351121,Militia Powergrid Upgrade,355467
355413,351121,Militia Light Shield Extender ,355467
355414,351121,Militia Heavy Shield Extender,355467
355421,351121,Militia Sidearm Damage Modifier,355466
355422,351121,Militia Heavy Damage Modifier,355466
355428,351844,Militia Nanite Injector,355468
355430,351064,'Dragonfly' Scout [nSv],354388
355432,350858,'Toxin' ICD-9 Submachine Gun,354352
355434,350858,HK4M Shotgun,354697
355435,351844,Hacked Drop Uplink,354403
355442,351121,1.5dn Myofibril Stimulant,354429
355443,350858,Fused Locus Grenade,363464
355470,351210,Soma,355464
355472,351210,Viper,355464
355473,351210,Gorgon,355464
355495,350858,Breach Shotgun,354696
355497,350858,'Chimera' Shotgun,354696
355498,350858,'Golem' Heavy Machine Gun,354565
355499,350858,'Tsunami' Mass Driver,354618
355514,350858,KR-17 Breach Shotgun,354697
355515,350858,Allotek Breach Shotgun,354698
355517,351121,Enhanced Profile Dampener,354671
355518,351121,Complex Profile Dampener,354671
355519,351121,'Cataract' Basic Profile Dampener,354671
355520,351121,'Nyctalus' Enhanced Profile Damper,354671
355521,351121,'Miosis' Complex Profile Damper,354671
355523,351121,Militia Profile Dampener,355466
355526,351121,'Echo' Basic Light Damage Modifier,354434
355527,351121,'Ricochet' Enhanced Light Damage Modifier,354434
355528,351121,'Cascade' Complex Light Damage Modifier,354434
355532,351121,'Debris' Basic Sidearm Damage Modifier,354434
355533,351121,'Fragment' Enhanced Sidearm Damage Modifier,354434
355534,351121,'Sliver' Complex Sidearm Damage Modifier,354434
355535,351121,'Tremor' Basic Heavy Damage Modifier,354434
355536,351121,'Impact' Enhanced Heavy Damage Modifier,354434
355537,351121,'Seismic' Complex Heavy Damage Modifier,354434
355558,354641,Passive Booster (30-Day),354542
355561,354641,Active Booster (30-Day),354543
355566,351121,Enhanced Codebreaker,355572
355567,351121,Complex Codebreaker,355572
355568,351121,Basic Codebreaker,355572
355569,351121,'Pandemic' Complex Codebreaker,355572
355570,351121,'Pathogen' Basic Codebreaker,355572
355571,351121,'Contagion' Enhanced Codebreaker,355572
355577,351844,Proximity Explosive,355187
355582,351121,'Origin' Enhanced Shield Regulator,365249
355583,351121,'Shaft' Basic Shield Regulator,365249
355584,351121,'Tether' Complex Shield Regulator,365249
355585,351121,Basic Shield Regulator,365249
355586,351121,Complex Shield Regulator,365249
355587,351121,Enhanced Shield Regulator,365249
355591,351121,Militia Shield Regulator,355466
355594,350858,C-7 Flux Grenade,363471
355595,350858,Allotek Flux Grenade,363472
355596,350858,'Siren' Flux Grenade,363470
355597,350858,'Klaxon' Allotek Flux Grenade,363472
355598,350858,'Banshee' C-7 Flux Grenade,363471
355599,350858,'Haze' Locus Grenade,363464
355600,350858,'Husk' AV Grenade,363467
355603,350858,Breach Scrambler Pistol,354343
355604,350858,TY-5 Breach Scrambler Pistol,354344
355605,350858,Imperial Breach Scrambler Pistol,354345
355616,350858,EX-3 Sleek AV Grenade,363468
355617,350858,Lai Dai Packed AV Grenade,363469
355679,350858,Scrambler Rifle,364052
355685,350858,Viziam Scrambler Rifle,364054
355697,350858,CRW-04 Scrambler Rifle,364053
355720,351064,'Skinweave' Militia Caldari Medium Frame,355469
355740,350858,Wiyrkomi Breach Forge Gun,354337
355741,350858,'Grimoire' 20GJ Blaster,356968
355742,350858,'Calisto' 20GJ Neutron Blaster,356969
355743,350858,'Phantasm' 20GJ Ion Cannon,356970
355744,350858,'Wraith' 80GJ Blaster,356971
355746,350858,'Oracle' 80GJ Neutron Blaster,356972
355747,350858,'Sodom' 80GJ Ion Cannon,356973
355748,350858,'Lycan' 20GJ Railgun,356979
355749,350858,'Spartan' 20GJ Particle Accelerator,356980
355750,350858,'Martyr' 20GJ Particle Cannon,356981
355751,350858,'Pariah' 80GJ Railgun,356976
355752,350858,'Mortis' 80GJ Particle Accelerator,356977
355753,350858,'Gomorrah' 80GJ Particle Cannon,356978
355761,350858,'Brimstone' ST-1 Missile Launcher,356963
355762,350858,'Arson' AT-1 Missile Launcher,356964
355763,350858,'Cinder' XT-1 Missile Launcher,356965
355764,350858,'Harbinger' ST-201 Missile Launcher,356960
355765,350858,'Omen' AT-201 Missile Launcher,356961
355766,350858,'Prodigy' XT-201 Missile Launcher,356962
355767,351064,'Skinweave' Militia Gallente Light Frame,355469
355768,351064,'Skinweave' Militia Minmatar Medium Frame,355469
355771,351064,'Skinweave' Militia Amarr Heavy Frame,355469
355772,351210,Guristas Saga,353664
355779,350858,Breach Mass Driver,354618
355798,351121,Basic Railgun Damage Amplifer,356581
355799,351121,Enhanced Railgun Damage Amplifer,356581
355800,351121,Complex Railgun Damage Amplifer,356581
355802,351121,Basic Blaster Damage Amplifier,356579
355803,351121,Enhanced Blaster Damage Amplifier,356579
355804,351121,Complex Blaster Damage Amplifier,356579
355811,351121,Militia Blaster Damage Amplifier,355467
355812,350858,EK-A2 Breach Mass Driver,354619
355813,350858,EC-3 Assault Mass Driver,354619
355814,350858,Core Breach Mass Driver,354620
355815,350858,Boundless Assault Mass Driver,354620
355821,350858,Assault Heavy Machine Gun,354565
355859,350858,Six Kin Burst Heavy Machine Gun,354567
355860,350858,Freedom Assault Heavy Machine Gun,354567
355861,350858,MLR-A Burst Heavy Machine Gun,354566
355862,350858,MO-4 Assault Heavy Machine Gun,354566
355864,350858,K5 Specialist Shotgun,354697
355865,350858,Duvolle Specialist Shotgun,354698
355898,351121,Basic Missile Damage Amplifier,356584
355903,351121,Enhanced Missile Damage Amplifier,356584
355904,351121,Complex Missile Damage Amplifier,356584
355927,351121,Militia Missile Damage Amplifier,355467
355932,351648,Systems Hacking,353708
355994,350858,Balac's GAR-21 Assault Rifle,354333
356015,351064,'Primordial' Militia Caldari Medium Frame,355469
356020,351064,'Thale' Militia Gallente Light Frame,355469
356022,351064,'Fossil' Militia Minmatar Medium Frame,355469
356023,351064,'Eon' Militia Amarr Heavy Frame,355469
356024,351064,'Venom' Militia Amarr Heavy Frame,355469
356031,351064,'Raven' Assault C-I,354376
356032,351064,'Primordial' Assault C-I,354376
356034,351064,'Eon' Sentinel A-I,354380
356035,351064,'Venom' Sentinel A-I,354380
356037,351064,'Sever' Logistics M-I,354384
356038,351064,'Fossil' Logistics M-I,354384
356040,351064,'Valor' Scout G-I,354388
356041,351064,'Thale' Scout G-I,354388
356042,350858,Krin's SIN-11 Assault Rifle,354333
356044,350858,Cala's MK-33 Submachine Gun,354354
356046,350858,Gastun's BRN-50 Forge Gun,354337
356048,350858,Thale's TAR-07 Sniper Rifle,354350
356050,350858,Wolfman's PCP-30 Scrambler Pistol,354345
356052,350858,Gastun's MIN-7 HMG,354567
356053,351064,'Quafe' Assault C-I,354376
356056,351064,'Quafe' Assault C/1-Series,354377
356058,351064,'Quafe' Assault ck.0,354378
356059,351064,'Quafe' Scout G-I,354388
356065,351064,'Quafe' Scout gk.0,354390
356068,351210,'AG-01' Grimsnes,353671
356069,351210,'CD-41' Myron,353671
356072,351210,'AI-102' Madrugar,353657
356073,351210,'HC-130' Gunnlogi,353657
356075,351210,'LC-217' Saga,353664
356077,351210,'LG-88' Methana,353664
356106,351064,'Valor' Assault C-I,354376
356107,351064,'Sever' Assault C-I,354376
356108,351064,'Valor' Sentinel A-I,354380
356109,351064,'Raven' Sentinel A-I,354380
356110,351064,'Sever' Sentinel A-I,354380
356111,351064,'Valor' Logistics M-I,354384
356112,351064,'Raven' Logistics M-I,354384
356113,351064,'Raven' Scout G-I,354388
356114,351064,'Sever' Scout G-I,354388
356115,350858,'Daemon' Shotgun,354696
356116,350858,'Carnifax' Locus Grenade,363464
356300,350858,Flaylock Pistol,363791
356306,351844,Wiyrkomi Triage Nanohive,354412
356401,351064,Commando A-I,365279
356426,350858,Nova Knives,356434
356526,351121,Basic Range Amplifier,354671
356562,351121,Advanced Precision Enhancer,354671
356563,351121,Complex Precision Enhancer,354671
356564,351121,'Visio' Basic Precision Enhancer,354671
356565,351121,'Diaemus' Enhanced Precision Enhancer,354671
356566,351121,'Auga' Complex Precision Enhancer,354671
356567,351121,Enhanced Range Amplifier,354671
356590,351121,Enhanced Fuel Injector,354461
356591,351121,Complex Fuel Injector,354461
356593,351121,Enhanced Shield Hardener,363452
356594,351121,Complex Shield Hardener,363452
356617,351064,'Neo' Assault C/1-Series,354377
356618,351064,'Neo' Assault ck.0,354378
356619,351064,'Neo' Assault C-I,354376
356620,351064,'Neo' Scout G/1-Series,354389
356621,351064,'Neo' Scout gk.0,354390
356622,351064,'Neo' Scout G-I,354388
356623,351064,'Neo' Sentinel A/1-Series,354381
356624,351064,'Neo' Sentinel ak.0,354382
356625,351064,'Neo' Sentinel A-I,354380
356626,351064,'Neo' Logistics M/1-Series,354385
356627,351064,'Neo' Logistics mk.0,354386
356628,351064,'Neo' Logistics M-I,354384
356629,351121,Militia Codebreaker,355466
356630,350858,ZN-28 Nova Knives,356435
356632,350858,Ishukone Nova Knives,356436
356658,351648,Nova Knife Operation,353684
356701,351648,Nova Knife Proficiency,353684
356703,351121,'Oculus' Basic Range Amplifier,354671
356704,351121,'Ultrasonic' Enhanced Range Amplifier,354671
356705,351121,'Sjon' Complex Range Amplifer,354671
356707,351121,Complex Range Amplifier,354671
356708,351121,Militia Precision Enhancer,355466
356709,351844,A-86 Active Scanner,364493
356710,351844,CreoDron Active Scanner,364494
356711,351121,Militia Range Amplifier,355466
356724,351648,Profile Dampening,353708
356788,351121,Militia Armor Plates Blueprint,355466
356789,351121,Militia Armor Repairer Blueprint,355466
356790,351121,Militia Cardiac Stimulant Blueprint,354425
356791,351121,Militia Kinetic Catalyzer Blueprint,355466
356792,351121,Militia Cardiac Regulator Blueprint,355466
356793,351121,Militia Codebreaker Blueprint,355466
356794,351121,Militia CPU Upgrade Blueprint,355466
356795,351121,Militia Precision Enhancer Blueprint,355466
356796,351121,Militia Profile Dampener Blueprint,355466
356797,351121,Militia Range Amplifier Blueprint,355466
356798,351121,Militia PG Upgrade Blueprint,355466
356799,351121,Militia Shield Extender Blueprint,355466
356800,351121,Militia Shield Recharger Blueprint,355466
356801,351121,Militia Shield Regulator Blueprint,355466
356802,351121,Militia Heavy Damage Modifier Blueprint,355466
356803,351121,Militia Light Damage Modifier Blueprint,355466
356804,351121,Militia Sidearm Damage Modifier Blueprint,355466
356805,351121,Militia Myofibril Stimulant Blueprint,355466
356819,351844,K-2 Nanohive,354411
356827,351064,'Dren' Assault C-I,354376
356828,351064,'Dren' Sentinel A-I,354380
356829,351064,'Dren' Logistics M-I,354384
356830,351064,'Dren' Scout G-I,354388
356831,350858,'Dren' Shotgun,354696
356833,350858,'Dren' Swarm Launcher,354364
356835,350858,'Dren' Scrambler Pistol,354343
356837,350858,'Dren' Assault Rifle,354331
356839,350858,'Covenant' Sniper Rifle,354347
356840,351064,'Covenant' Assault C-I,354376
356841,351210,Ishukone Watch Saga,353664
356842,351210,Blood Raiders Saga,353664
356843,351844,Militia Drop Uplink Blueprint,355468
356844,351844,Militia Nanohive Blueprint,355468
356845,351844,Militia Repair Tool Blueprint,355468
356846,351844,Militia Nanite Injector Blueprint,355468
356847,350858,Militia Locus Grenade Blueprint,355463
356848,350858,Militia Assault Rifle Blueprint,355463
356849,350858,Militia Submachine Gun Blueprint,355463
356850,350858,Militia Sniper Rifle Blueprint,355463
356851,350858,Militia Swarm Launcher Blueprint,355463
356852,350858,Militia Scrambler Pistol Blueprint,355463
356853,350858,Militia Shotgun Blueprint,355463
356854,351121,Militia Light Armor Repairer Blueprint,355467
356855,351121,Militia Heavy Armor Repairer Blueprint,355467
356857,351121,Militia 120mm Armor Plates Blueprint,355467
356859,351121,Militia 60mm Armor Plates Blueprint,355467
356860,351121,Militia Light Shield Booster Blueprint,355467
356861,351121,Militia Heavy Shield Booster Blueprint,355467
356862,351121,Militia Light Shield Extender Blueprint,355467
356863,351121,Militia Heavy Shield Extender Blueprint,355467
356868,351121,Militia CPU Upgrade Unit Blueprint,355467
356870,351121,Militia Powergrid Upgrade Blueprint,355467
356871,351210,Viper Blueprint,355464
356872,351210,Gorgon Blueprint,355464
356873,351210,Sica Blueprint,355464
356874,351210,Soma Blueprint,355464
356875,351210,Onikuma Blueprint,355464
356876,351210,Baloch Blueprint,355464
356877,351844,F/45 Remote Explosive,355188
356878,351844,Boundless Remote Explosive,355189
356882,351844,F/49 Proximity Explosive,355188
356883,351844,Boundless Proximity Explosive,355189
356900,351844,'Acolyth' A-86 Active Scanner,364493
356901,351844,'Cirrus' CreoDron Active Scanner,364494
356913,350858,'Exile' Assault Rifle,354331
356914,350858,'Syndicate' Submachine Gun,354352
356918,351844,'Eclipse' Active Scanner,364492
357008,354753,Drone Hive - Lvl.3,350001
357011,351844,Compact Nanohive,354410
357018,351844,Flux Proximity Explosive,355187
363069,350858,Thukker Contact Locus Grenade,363466
